Vernier Format 2
Untitled.cmbl 5/18/16 21:09 .
Latest
Wavelength	Intensity
λ	I
nm	rel

675.938308782	0.00264745729693
676.128018812	0.00253541247901
676.317712925	0.0025507610842
676.50739112	0.00264975958771
676.697053392	0.00268352651914
676.886699739	0.00262998350025
677.076330158	0.00262537891869
677.265944646	0.00278193469168
677.4555432	0.00270212194467
677.645125818	0.00256705421895
677.834692496	0.00270749395649
678.024243231	0.00288016576494
678.213778022	0.00277042323779
678.403296864	0.00262307662791
678.592799754	0.00250719465869
678.782286691	0.00253865929934
678.971757671	0.00257089137025
679.161212691	0.00254710103219
679.350651748	0.00281475709356
679.54007484	0.00280495759948
679.729481963	0.00253328728752
679.918873114	0.00249568320479
680.108248291	0.00256935650973
680.297607491	0.0025985188596
680.486950711	0.00249704096602
680.676277948	0.00228906736562
680.865589199	0.00234202005354
681.054884461	0.00217932483847
681.244163731	0.00218930143185
681.433427007	0.00216781338457
681.622674285	0.00219851059497
681.811905562	0.00201049018132
682.001120837	0.00175570333507
682.190320105	0.00170505293793
682.379503364	0.00170275064715
682.568670611	0.00155617146753
682.757821843	0.00137736021701
682.946957057	0.00118414489083
683.136076251	0.00124170216032
683.325179421	0.001
683.514266564	0.00101761252446
683.703337678	0.00101761252446
683.89239276	0.00110509957408
684.081431806	0.00119719120525
684.270454815	0.00129849199954
684.459461782	0.00126643702792
684.648452705	0.00126643702792
684.837427582	0.00127257647
685.026386409	0.00144448084819
685.215329184	0.0012839108246
685.404255902	0.00132458462837
685.593166563	0.00123420495701
685.782061162	0.00116360137311
685.970939697	0.00116360137311
686.159802165	0.00124648384117
686.348648563	0.0013431800539
686.537478889	0.0013431800539
686.726293138	0.0013431800539
686.915091309	0.00133532865201
687.103873398	0.00129235255746
687.292639402	0.00136295614136
687.48138932	0.0013316686
687.670123147	0.00140073732338
687.858840881	0.00130557597117
688.047542518	0.00136543553143
688.236228057	0.00125646043454
688.424897494	0.00125646043454
688.613550826	0.00143066710351
688.802188051	0.00137446759526
688.990809165	0.00132074747707
689.179414166	0.00131478513429
689.36800305	0.00146289917442
689.556575815	0.00164690533748
689.745132458	0.00186715782203
689.933672976	0.00201296957139
690.122197366	0.00201757415295
690.310705625	0.00190458480547
690.49919775	0.00190458480547
690.687673739	0.00222537065406
690.876133588	0.0023542989377
691.064577295	0.00228676507484
691.253004856	0.00223918439873
691.441416269	0.00222519355477
691.629811531	0.00216745918599
691.818190639	0.00230329434197
692.006553591	0.0021081899567
692.194900382	0.00212584085267
692.383231011	0.00212584085267
692.571545474	0.00195163418371
692.759843768	0.00206846068248
692.948125891	0.00226338796846
693.13639184	0.0024153391599
693.324641612	0.00228794573678
693.512875203	0.00211816655008
693.701092612	0.00203067950046
693.889293834	0.00200612173215
694.077478868	0.00193687590948
694.26564771	0.00192554155487
694.453800358	0.00192554155487
694.641936808	0.00163391805616
694.830057057	0.00150498977252
695.018161104	0.00153108240135
695.206248944	0.00150805949356
695.394320575	0.00162624375356
695.582375994	0.0016540483422
695.770415199	0.00148674854557
695.958438185	0.00155906408928
696.146444951	0.00137854087894
696.334435493	0.00141691239193
696.522409809	0.00146295820752
696.710367895	0.00147830681271
696.89830975	0.00118036677263
697.086235369	0.00110976318873
697.27414475	0.001
697.46203789	0.00102782525023
697.649914786	0.001
697.837775435	0.001
698.025619835	0.001
698.213447982	0.00104990362847
698.401259874	0.00104990362847
698.589055507	0.0010207412786
698.776834879	0.0011581112951
698.964597988	0.00126938868276
699.152344829	0.00128107723595
699.3400754	0.00126189147946
699.527789698	0.00135014595933
699.71548772	0.00150670173233
699.903169464	0.00149749256921
700.090834927	0.0016235282311
700.278484105	0.00158515671811
700.466116995	0.00176396796864
700.653733596	0.00174324735163
700.841333903	0.00179253998754
701.028917914	0.00174938679371
701.216485626	0.00184761786696
701.404037037	0.00185529216955
701.591572143	0.0018009817204
701.779090941	0.00176048501592
701.966593429	0.00181975424522
702.154079603	0.00165859389066
702.341549461	0.00165859389066
702.529003	0.00165859389066
702.716440217	0.00159719946988
702.903861108	0.00142452766143
703.091265672	0.00141283910825
703.278653905	0.00141053681747
703.466025805	0.00133993323357
703.653381367	0.00118585685064
703.840720591	0.00127948334234
704.028043471	0.00114595047714
704.215350007	0.00132859887896
704.402640195	0.00110374181285
704.589914031	0.001
704.777171513	0.001
704.964412639	0.001
705.151637405	0.001
705.338845808	0.001
705.526037845	0.001
705.713213514	0.001
705.900372812	0.001
706.087515735	0.001
706.274642282	0.001
706.461752448	0.001
706.648846231	0.001
706.835923629	0.001
707.022984637	0.001
707.210029254	0.001
707.397057477	0.001
707.584069302	0.001
707.771064726	0.001
707.958043748	0.001
708.145006363	0.001
708.33195257	0.001
708.518882364	0.001
708.705795743	0.001
708.892692705	0.001
709.079573246	0.001
709.266437364	0.001
709.453285055	0.001
709.640116317	0.001
709.826931147	0.001
710.013729541	0.001
710.200511498	0.001
710.387277014	0.001
710.574026085	0.001
710.760758711	0.001
710.947474886	0.001
711.134174609	0.001
711.320857877	0.001
711.507524686	0.001
711.694175034	0.001
711.880808918	0.001
712.067426335	0.001
712.254027282	0.001
712.440611757	0.001
712.627179755	0.001
712.813731276	0.001
713.000266314	0.001
713.186784868	0.001
713.373286935	0.001
713.559772512	0.001
713.746241596	0.001
713.932694184	0.001
714.119130272	0.001
714.30554986	0.001
714.491952942	0.001
714.678339517	0.001
714.864709581	0.001
715.051063132	0.001
715.237400167	0.001
715.423720683	0.001
715.610024676	0.001
715.796312145	0.001
715.982583086	0.001
716.168837496	0.001
716.355075372	0.001
716.541296712	0.001
716.727501512	0.001
716.91368977	0.001
717.099861483	0.001
717.286016648	0.001
717.472155262	0.001
717.658277321	0.001
717.844382824	0.001
718.030471768	0.001
718.216544148	0.001
718.402599963	0.001
718.58863921	0.00105238301854
718.774661885	0.001
718.960667986	0.0010740481651
719.14665751	0.00110628023601
719.332630454	0.00116076778446
719.518586815	0.00120988332108
719.70452659	0.00128833830687
719.890449777	0.00134205842506
720.076356372	0.00129754746999
720.262246372	0.00142647575363
720.448119775	0.00140481060707
720.633976578	0.00146236787655
720.819816778	0.00146236787655
721.005640371	0.00153066916967
721.191447356	0.00147387933045
721.377237728	0.00150227425006
721.563011486	0.00165670483156
721.748768626	0.00165670483156
721.934509146	0.00165670483156
722.120233042	0.00151396280325
722.305940311	0.00170121578663
722.491630952	0.00151225084344
722.67730496	0.00149997195928
722.862962333	0.00145853072525
723.048603068	0.0015567617985
723.234227163	0.00161892364954
723.419834613	0.0015053439711
723.605425417	0.0014117174794
723.790999571	0.00152913430915
723.976557073	0.00165115572045
724.16209792	0.00187140820501
724.347622108	0.0020089553208
724.533129635	0.00188539904898
724.718620498	0.00190688709625
724.904094694	0.00182784177949
725.08955222	0.00183014407027
725.274993074	0.00171656439183
725.460417252	0.00156000861883
725.645824751	0.00160682186468
725.831215569	0.0016465511389
726.016589703	0.00172022444383
726.201947149	0.00155156688597
726.387287905	0.00153332565903
726.572611968	0.00153332565903
726.757919335	0.00145794039428
726.943210004	0.00150935822169
727.12848397	0.00147175413896
727.313741233	0.0014938325172
727.498981787	0.00154755263539
727.684205631	0.00151455313421
727.869412762	0.00141230781037
728.054603177	0.00113296319582
728.239776872	0.00113833520763
728.424933846	0.00123196169933
728.610074094	0.00123638918159
728.795197615	0.00124081666386
728.980304405	0.00115102732347
729.165394461	0.00126767672295
729.350467781	0.00127611845581
729.535524362	0.00132139684114
729.7205642	0.00142364216498
729.905587293	0.00134996886004
730.090593638	0.00137204723828
730.275583232	0.00156927681505
730.460556072	0.00163067123583
730.645512156	0.00174135829253
730.830451479	0.00155947732096
731.01537404	0.00165694096395
731.200279836	0.00163486258571
731.385168863	0.00164867633038
731.570041119	0.00147370223116
731.754896601	0.00150611140136
731.939735306	0.00159743560227
732.12455723	0.00144625184109
732.309362372	0.00132116070875
732.494150728	0.00133131440142
732.678922296	0.00137216530448
732.863677072	0.00137216530448
733.048415053	0.00125551590499
733.233136237	0.00124707417213
733.417840621	0.00122251640382
733.602528202	0.00108573671829
733.787198976	0.00108573671829
733.971852942	0.00104506291452
734.156490096	0.001
734.341110435	0.001
734.525713956	0.001
734.710300657	0.001
734.894870535	0.001
735.079423586	0.001
735.263959808	0.001
735.448479197	0.001
735.632981752	0.001
735.817467469	0.001
736.001936345	0.001
736.186388377	0.001
736.370823563	0.001
736.555241899	0.001
736.739643383	0.001
736.924028011	0.001
737.108395781	0.001
737.29274669	0.001
737.477080735	0.001
737.661397914	0.001
737.845698222	0.001
738.029981658	0.001
738.214248218	0.001
738.398497899	0.001
738.582730699	0.001
738.766946615	0.001
738.951145644	0.00102245323841
739.135327783	0.0010303046403
739.319493028	0.001
739.503641378	0.001
739.687772829	0.001
739.871887378	0.001
740.055985023	0.001
740.24006576	0.001
740.424129587	0.001
740.608176501	0.001
740.792206498	0.001
740.976219576	0.00101076468522
741.160215733	0.001
741.344194964	0.001
741.528157268	0.001
741.712102641	0.00100462524314
741.896031081	0.0010493132975
742.079942584	0.00110934995705
742.263837148	0.00110244308472
742.447714769	0.001
742.631575445	0.001
742.815419174	0.001
742.999245951	0.00108650414855
743.183055774	0.00107882984595
743.366848641	0.00115787516271
743.550624548	0.00115462834238
743.734383493	0.00115462834238
743.918125472	0.00111318710835
744.101850483	0.001
744.285558522	0.00112546599251
744.469249588	0.00111336420764
744.652923676	0.00108514638732
744.836580785	0.00108591381758
745.020220911	0.00108591381758
745.203844051	0.00108591381758
745.387450202	0.00110875962608
745.571039362	0.00106483900199
745.754611527	0.00116460493576
745.938166695	0.00115002376082
746.121704863	0.0011600003542
746.305226028	0.0011600003542
746.488730187	0.00115580900432
746.672217337	0.00102381099964
746.855687475	0.001
747.039140598	0.001
747.222576704	0.001
747.405995789	0.001
747.589397851	0.001
747.772782887	0.001
747.956150893	0.001
748.139501868	0.001
748.322835807	0.001
748.506152708	0.001
748.689452569	0.001
748.872735386	0.001
749.056001157	0.001
749.239249878	0.001
749.422481546	0.001
749.605696159	0.001
749.788893715	0.001
749.972074209	0.001
750.155237639	0.001
750.338384002	0.001
750.521513296	0.001
750.704625517	0.001
750.887720662	0.001
751.070798729	0.001
751.253859714	0.001
751.436903615	0.00108036470647
751.61993043	0.001
751.802940154	0.001
751.985932785	0.001
752.16890832	0.001
752.351866757	0.00112121560953
752.534808091	0.00114618660952
752.717732322	0.00113987006815
752.900639445	0.00121679019342
753.083529457	0.00111454486958
753.266402357	0.001
753.44925814	0.0011713347088
753.632096804	0.00115769806342
753.814918347	0.00125823142745
753.997722764	0.00135876479148
754.180510054	0.00122369706576
754.363280213	0.00131885841797
754.546033239	0.00134802076784
754.728769128	0.0014061683683
754.911487878	0.00132387623121
755.094189486	0.00125250521705
755.276873948	0.001
755.459541263	0.001
755.642191426	0.001
755.824824436	0.00113201866627
756.00744029	0.00114140492867
756.190038983	0.001
756.372620514	0.001
756.55518488	0.001
756.737732078	0.001
756.920262104	0.001
757.102774956	0.00105734179868
757.285270631	0.001
757.467749127	0.001
757.650210439	0.001
757.832654566	0.001
758.015081504	0.001
758.197491251	0.001
758.379883803	0.001
758.562259159	0.001
758.744617314	0.001
758.926958266	0.001
759.109282012	0.001
759.291588549	0.001
759.473877874	0.001
759.656149985	0.001
759.838404878	0.001
760.020642551	0.001
760.202863	0.001
760.385066223	0.001
760.567252217	0.001
760.749420979	0.001
760.931572506	0.001
761.113706795	0.001
761.295823844	0.001
761.477923649	0.001
761.660006207	0.001
761.842071516	0.001
762.024119572	0.001
762.206150373	0.001
762.388163917	0.001
762.570160199	0.001
762.752139217	0.001
762.934100968	0.001
763.11604545	0.001
763.297972659	0.001
763.479882593	0.00102510972777
763.661775248	0.00110568990505
763.843650622	0.00109341102089
764.025508711	0.00109341102089
764.207349514	0.00118320036128
764.389173026	0.00107269040387
764.570979246	0.00106041151972
764.75276817	0.00106041151972
764.934539795	0.00101283084361
765.116294119	0.00101283084361
765.298031138	0.00113083800433
765.479750849	0.00119854896648
765.661453251	0.00109034129985
765.843138339	0.001
766.024806111	0.001
766.206456564	0.001
766.388089695	0.001
766.569705502	0.001
766.751303981	0.001
766.932885129	0.001
767.114448944	0.00100952499019
767.295995422	0.001
767.477524561	0.001
767.659036358	0.001
767.84053081	0.00100338554811
768.022007914	0.001
768.203467667	0.001
768.384910067	0.001
768.566335109	0.001
768.747742792	0.00105710566629
768.929133113	0.00105710566629
769.110506068	0.001
769.291861656	0.001
769.473199872	0.001
769.654520713	0.00114134589558
769.835824178	0.00119967059532
770.017110264	0.00119967059532
770.198378966	0.00129005026668
770.379630283	0.00115268025018
770.560864211	0.00113656421473
770.742080748	0.00113254996414
770.92327989	0.0010473652053
771.104461636	0.001
771.285625981	0.001
771.466772923	0.00107576012491
771.647902459	0.00101820285543
771.829014587	0.00123078103739
772.010109302	0.0012745245622
772.191186603	0.00132133780804
772.372246487	0.00121082785063
772.55328895	0.00111950364972
772.73431399	0.00132133780804
772.915321604	0.00135203501843
773.096311788	0.00158858063773
773.277284541	0.00154023253137
773.458239858	0.00134530524539
773.639177738	0.0013660258624
773.820098177	0.0013660258624
774.001001173	0.00127529199246
774.181886722	0.00127375713194
774.362754822	0.00143645234701
774.543605469	0.0015415902926
774.724438661	0.00149400961649
774.905254396	0.00173498271806
775.086052669	0.00163061220273
775.266833478	0.0015492645952
775.447596821	0.00152470682688
775.628342694	0.00138196479856
775.809071094	0.00134264875603
775.989782019	0.00146467016733
776.170475465	0.00146467016733
776.35115143	0.00146467016733
776.531809911	0.00127222227142
776.712450905	0.00116785175609
776.893074409	0.001
777.073680421	0.001
777.254268936	0.00108248989796
777.434839953	0.0010034445812
777.615393468	0.00102629038971
777.795929479	0.00105869955991
777.976447982	0.00106194638024
778.156948975	0.001
778.337432455	0.001
778.517898419	0.001
778.698346865	0.001
778.878777788	0.001
779.059191186	0.001
779.239587057	0.001
779.419965398	0.001
779.600326204	0.001
779.780669475	0.001
779.960995206	0.001
780.141303396	0.001
780.32159404	0.001
780.501867136	0.001
780.682122682	0.001
780.862360674	0.001
781.042581109	0.001
781.222783984	0.001
781.402969298	0.001
781.583137046	0.001
781.763287226	0.001
781.943419834	0.001
782.123534869	0.001
782.303632327	0.001
782.483712205	0.001
782.6637745	0.001
782.84381921	0.001
783.023846331	0.001
783.203855861	0.001
783.383847796	0.001
783.563822135	0.001
783.743778873	0.001
783.923718008	0.001
784.103639538	0.0010339646923
784.283543459	0.00114600951023
784.463429768	0.00122121767569
784.643298462	0.00122121767569
784.823149539	0.00113237286485
785.002982996	0.00118302326199
785.182798829	0.00110244308472
785.362597036	0.00110244308472
785.542377614	0.00106407157173
785.722140561	0.0011484889003
785.901885872	0.00122540902557
786.081613546	0.00122540902557
786.261323579	0.0012668502596
786.441015968	0.00126395763785
786.620690711	0.00124937646291
786.800347804	0.00124801870169
786.979987246	0.00122115864259
787.159609032	0.0012343820563
787.33921316	0.00109164002798
787.518799628	0.001
787.698368431	0.001
787.877919568	0.001
788.057453035	0.001
788.236968829	0.001
788.416466948	0.001
788.595947389	0.001
788.775410149	0.001
788.954855224	0.00104642067575
789.134282613	0.00105468530932
789.313692311	0.00114370721945
789.493084317	0.00114217235893
789.672458627	0.00109382425257
789.851815238	0.00109382425257
790.031154148	0.00119282275608
790.210475354	0.00119282275608
790.389778852	0.00115120442276
790.56906464	0.00115120442276
790.748332715	0.001
790.927583074	0.001
791.106815714	0.001
791.286030632	0.001
791.465227826	0.001
791.644407292	0.001
791.823569027	0.001
792.002713029	0.001
792.181839295	0.001
792.360947822	0.001
792.540038606	0.001
792.719111646	0.001
792.898166938	0.001
793.077204479	0.001
793.256224266	0.001
793.435226297	0.001
793.614210568	0.001
793.793177077	0.001
793.97212582	0.001
794.151056796	0.001
794.32997	0.001
794.508865431	0.001
794.687743084	0.001
794.866602958	0.001
795.04544505	0.001
795.224269355	0.001
795.403075872	0.001
795.581864598	0.001
795.76063553	0.001
795.939388665	0.001
796.118123999	0.001
796.296841531	0.001
796.475541256	0.001
796.654223173	0.001
796.832887279	0.001
797.01153357	0.001
797.190162043	0.001
797.368772696	0.001
797.547365526	0.001
797.72594053	0.001
797.904497705	0.001
798.083037047	0.001
798.261558555	0.001
798.440062226	0.001
798.618548056	0.001
798.797016042	0.001
798.975466182	0.001
799.153898472	0.001
799.332312911	0.001
799.510709494	0.001
799.689088219	0.001
799.867449083	0.001
